,Unnamed: 0,TIME_PERIOD,reporter,product,PRODQNT,PRODVAL
579595,579595,2020,CY,20141371,0.0,0.0
579596,579596,2020,CY,20141374,0.0,0.0
579597,579597,2020,CY,20141379,0.0,0.0
579598,579598,2020,CY,20141450,0.0,0.0
579599,579599,2020,CY,20141470,0.0,0.0
579600,579600,2020,CY,20141490,0.0,0.0
579601,579601,2020,CY,20141910,0.0,0.0
579602,579602,2020,CY,20141930,0.0,0.0
579603,579603,2020,CY,20141950,0.0,0.0
579604,579604,2020,CY,20141970,0.0,0.0
579606,579606,2020,CY,20142210,0.0,0.0
579607,579607,2020,CY,20142220,0.0,0.0
579608,579608,2020,CY,20142230,0.0,0.0
579609,579609,2020,CY,20142240,0.0,0.0
579610,579610,2020,CY,20142263,0.0,0.0
579611,579611,2020,CY,20142265,0.0,0.0
579612,579612,2020,CY,20142270,0.0,0.0
579613,579613,2020,CY,20142310,0.0,0.0
579614,579614,2020,CY,20142320,0.0,0.0
579615,579615,2020,CY,20142333,0.0,0.0
579616,579616,2020,CY,20142337,0.0,0.0
579617,579617,2020,CY,20142338,0.0,0.0
579618,579618,2020,CY,20142350,0.0,0.0
579619,579619,2020,CY,20142360,0.0,0.0
579620,579620,2020,CY,20142373,0.0,0.0
579621,579621,2020,CY,20142375,0.0,0.0
579622,579622,2020,CY,20142410,0.0,0.0
579623,579623,2020,CY,20142433,0.0,0.0
579624,579624,2020,CY,20142439,0.0,0.0
579625,579625,2020,CY,20142450,0.0,0.0
579631,579631,2020,CY,20143215,0.0,0.0
579632,579632,2020,CY,20143219,0.0,0.0
579633,579633,2020,CY,20143220,0.0,0.0
579634,579634,2020,CY,20143235,0.0,0.0
579635,579635,2020,CY,20143250,0.0,0.0
579636,579636,2020,CY,20143271,0.0,0.0
579637,579637,2020,CY,20143277,0.0,0.0
579638,579638,2020,CY,20143278,0.0,0.0
579639,579639,2020,CY,20143280,0.0,0.0
579640,579640,2020,CY,20143310,0.0,0.0
579641,579641,2020,CY,20143320,0.0,0.0
579642,579642,2020,CY,20143330,0.0,0.0
579643,579643,2020,CY,20143340,0.0,0.0
579644,579644,2020,CY,20143350,0.0,0.0
579645,579645,2020,CY,20143363,0.0,0.0
579646,579646,2020,CY,20143365,0.0,0.0
579647,579647,2020,CY,20143367,0.0,0.0
579648,579648,2020,CY,20143370,0.0,0.0
579649,579649,2020,CY,20143381,0.0,0.0
579650,579650,2020,CY,20143382,0.0,0.0
579651,579651,2020,CY,20143385,0.0,0.0
579652,579652,2020,CY,20143387,0.0,0.0
579653,579653,2020,CY,20143410,0.0,0.0
579654,579654,2020,CY,20143420,0.0,0.0
579655,579655,2020,CY,20143430,0.0,0.0
579656,579656,2020,CY,20143440,0.0,0.0
579657,579657,2020,CY,20143473,0.0,0.0
579658,579658,2020,CY,20143475,0.0,0.0
579660,579660,2020,CY,20144113,0.0,0.0
579661,579661,2020,CY,20144119,0.0,0.0
579662,579662,2020,CY,20144123,0.0,0.0
579663,579663,2020,CY,20144129,0.0,0.0
579664,579664,2020,CY,20144130,0.0,0.0
579665,579665,2020,CY,20144151,0.0,0.0
579666,579666,2020,CY,20144153,0.0,0.0
579667,579667,2020,CY,20144159,0.0,0.0
579668,579668,2020,CY,20144170,0.0,0.0
579669,579669,2020,CY,20144233,0.0,0.0
579670,579670,2020,CY,20144235,0.0,0.0
579671,579671,2020,CY,20144238,0.0,0.0
579672,579672,2020,CY,20144290,0.0,0.0
579673,579673,2020,CY,20144310,0.0,0.0
579674,579674,2020,CY,20144320,0.0,0.0
579675,579675,2020,CY,20144330,0.0,0.0
579676,579676,2020,CY,20144340,0.0,0.0
579677,579677,2020,CY,20144350,0.0,0.0
579678,579678,2020,CY,20144360,0.0,0.0
579679,579679,2020,CY,20144370,0.0,0.0
579680,579680,2020,CY,20144420,0.0,0.0
579681,579681,2020,CY,20144430,0.0,0.0
579682,579682,2020,CY,20144450,0.0,0.0
579683,579683,2020,CY,20144490,0.0,0.0
579684,579684,2020,CY,20145133,0.0,0.0
579685,579685,2020,CY,20145139,0.0,0.0
579686,579686,2020,CY,20145151,0.0,0.0
579687,579687,2020,CY,20145215,0.0,0.0
579688,579688,2020,CY,20145225,0.0,0.0
579689,579689,2020,CY,20145230,0.0,0.0
579690,579690,2020,CY,20145260,0.0,0.0
579691,579691,2020,CY,20145280,0.0,0.0
579692,579692,2020,CY,20145290,0.0,0.0
579693,579693,2020,CY,20145350,0.0,0.0
579694,579694,2020,CY,20145380,0.0,0.0
579695,579695,2020,CY,20146111,0.0,0.0
579696,579696,2020,CY,20146113,0.0,0.0
579697,579697,2020,CY,20146115,0.0,0.0
579699,579699,2020,CY,20146120,0.0,0.0
579700,579700,2020,CY,20146135,0.0,0.0
579701,579701,2020,CY,20146150,0.0,0.0
579702,579702,2020,CY,20146160,0.0,0.0
579703,579703,2020,CY,20146170,0.0,0.0
579705,579705,2020,CY,20146211,0.0,0.0
579706,579706,2020,CY,20146213,0.0,0.0
579707,579707,2020,CY,20146215,0.0,0.0
579708,579708,2020,CY,20146219,0.0,0.0
579709,579709,2020,CY,20146231,0.0,0.0
579710,579710,2020,CY,20146233,0.0,0.0
579711,579711,2020,CY,20146235,0.0,0.0
579713,579713,2020,CY,20146260,0.0,0.0
579714,579714,2020,CY,20146270,0.0,0.0
579716,579716,2020,CY,20146310,0.0,0.0
579717,579717,2020,CY,20146323,0.0,0.0
579718,579718,2020,CY,20146325,0.0,0.0
579719,579719,2020,CY,20146333,0.0,0.0
579720,579720,2020,CY,20146339,0.0,0.0
579721,579721,2020,CY,20146350,0.0,0.0
579722,579722,2020,CY,20146360,0.0,0.0
579723,579723,2020,CY,20146373,0.0,0.0
579724,579724,2020,CY,20146375,0.0,0.0
579725,579725,2020,CY,20146379,0.0,0.0
579726,579726,2020,CY,20146380,0.0,0.0
579727,579727,2020,CY,20146430,0.0,0.0
580002,580002,2020,CY,21101030,0.0,0.0
580003,580003,2020,CY,21101050,0.0,0.0
580004,580004,2020,CY,21101070,0.0,0.0
580005,580005,2020,CY,21102010,0.0,0.0
580006,580006,2020,CY,21102020,0.0,0.0
580007,580007,2020,CY,21102040,0.0,0.0
580008,580008,2020,CY,21102060,0.0,0.0
580009,580009,2020,CY,21102070,0.0,0.0
580010,580010,2020,CY,21103117,0.0,0.0
580011,580011,2020,CY,21103119,0.0,0.0
580012,580012,2020,CY,21103130,0.0,0.0
580013,580013,2020,CY,21103140,0.0,0.0
580014,580014,2020,CY,21103155,0.0,0.0
580015,580015,2020,CY,21103159,0.0,0.0
580016,580016,2020,CY,21103170,0.0,0.0
580017,580017,2020,CY,21103180,0.0,0.0
580018,580018,2020,CY,21103200,0.0,0.0
580019,580019,2020,CY,21104000,0.0,0.0
580020,580020,2020,CY,21105100,,0.0
580021,580021,2020,CY,21105200,0.0,0.0
580022,580022,2020,CY,21105300,,0.0
580023,580023,2020,CY,21105400,0.0,0.0
580024,580024,2020,CY,21106020,,0.0
580025,580025,2020,CY,21106040,,0.0
580026,580026,2020,CY,21106055,,0.0
580027,580027,2020,CY,21201130,,0.0
580028,580028,2020,CY,21201150,,0.0
580029,580029,2020,CY,21201160,,0.0
580030,580030,2020,CY,21201180,,0.0
580031,580031,2020,CY,21201230,,0.0
580032,580032,2020,CY,21201250,,0.0
580033,580033,2020,CY,21201260,,0.0
580034,580034,2020,CY,21201270,,0.0
580035,580035,2020,CY,21201310,,0.0
580036,580036,2020,CY,21201320,,0.0
580037,580037,2020,CY,21201340,,0.0
580038,580038,2020,CY,21201360,,0.0
580039,580039,2020,CY,21201380,,0.0
580040,580040,2020,CY,21202125,,0.0
580041,580041,2020,CY,21202145,,0.0
580042,580042,2020,CY,21202146,0.0,0.0
580043,580043,2020,CY,21202149,,0.0
580044,580044,2020,CY,21202160,,0.0
580045,580045,2020,CY,21202200,,0.0
580046,580046,2020,CY,21202320,,0.0
580047,580047,2020,CY,21202340,,0.0
580048,580048,2020,CY,21202420,,0.0
580049,580049,2020,CY,21202430,,0.0
580050,580050,2020,CY,21202440,,0.0
580051,580051,2020,CY,21202460,,0.0
582201,582201,2020,CY,32505010,,0.0
582202,582202,2020,CY,32505020,,0.0
582203,582203,2020,CY,32505030,,0.0
582204,582204,2020,CY,32505050,,0.0
583087,583087,2020,CZ,20141150,0.0,0.0
583088,583088,2020,CZ,20141190,,52202079.0
583089,583089,2020,CZ,20141215,0.0,0.0
583090,583090,2020,CZ,20141243,0.0,0.0
583091,583091,2020,CZ,20141245,0.0,0.0
583092,583092,2020,CZ,20141270,0.0,0.0
583093,583093,2020,CZ,20141313,0.0,0.0
583094,583094,2020,CZ,20141325,0.0,0.0
583095,583095,2020,CZ,20141357,0.0,0.0
583096,583096,2020,CZ,20141371,0.0,0.0
583097,583097,2020,CZ,20141379,0.0,0.0
583098,583098,2020,CZ,20141470,0.0,0.0
583099,583099,2020,CZ,20141490,0.0,0.0
583100,583100,2020,CZ,20141910,0.0,0.0
583101,583101,2020,CZ,20141930,0.0,0.0
583102,583102,2020,CZ,20141950,0.0,0.0
583104,583104,2020,CZ,20142220,88000.0,198299.0
583105,583105,2020,CZ,20142230,0.0,0.0
583106,583106,2020,CZ,20142240,0.0,0.0
583107,583107,2020,CZ,20142263,0.0,0.0
583108,583108,2020,CZ,20142270,0.0,0.0
583109,583109,2020,CZ,20142337,0.0,0.0
583110,583110,2020,CZ,20142338,0.0,0.0
583111,583111,2020,CZ,20142350,0.0,0.0
583112,583112,2020,CZ,20142360,17811000.0,9235456.0
583113,583113,2020,CZ,20142373,0.0,0.0
583114,583114,2020,CZ,20142433,0.0,0.0
583115,583115,2020,CZ,20142450,0.0,0.0
583121,583121,2020,CZ,20143330,0.0,0.0
583122,583122,2020,CZ,20143340,0.0,0.0
583123,583123,2020,CZ,20143365,0.0,0.0
583124,583124,2020,CZ,20143367,0.0,0.0
583125,583125,2020,CZ,20143370,0.0,0.0
583126,583126,2020,CZ,20143382,0.0,0.0
583127,583127,2020,CZ,20143387,0.0,0.0
583128,583128,2020,CZ,20143473,,140238.0
583129,583129,2020,CZ,20144123,0.0,0.0
583130,583130,2020,CZ,20144170,0.0,0.0
583131,583131,2020,CZ,20144233,0.0,0.0
583132,583132,2020,CZ,20144238,,3897713.0
583133,583133,2020,CZ,20144290,13.0,575732.0
583134,583134,2020,CZ,20144320,0.0,0.0
583135,583135,2020,CZ,20144350,0.0,0.0
583136,583136,2020,CZ,20144360,0.0,0.0
583137,583137,2020,CZ,20144370,0.0,0.0
583138,583138,2020,CZ,20144420,0.0,0.0
583139,583139,2020,CZ,20144490,0.0,0.0
583140,583140,2020,CZ,20145133,0.0,0.0
583141,583141,2020,CZ,20145139,0.0,0.0
583142,583142,2020,CZ,20145151,,2173275.0
583143,583143,2020,CZ,20145260,0.0,0.0
583144,583144,2020,CZ,20145280,,54996182.0
583145,583145,2020,CZ,20145290,80007.0,51910112.0
583146,583146,2020,CZ,20145350,0.0,0.0
583147,583147,2020,CZ,20145380,0.0,0.0
583148,583148,2020,CZ,20146113,0.0,0.0
583149,583149,2020,CZ,20146115,0.0,0.0
583151,583151,2020,CZ,20146120,0.0,0.0
583152,583152,2020,CZ,20146135,0.0,0.0
583153,583153,2020,CZ,20146150,0.0,0.0
583154,583154,2020,CZ,20146170,0.0,0.0
583156,583156,2020,CZ,20146235,0.0,0.0
583158,583158,2020,CZ,20146270,0.0,0.0
583159,583159,2020,CZ,20146323,0.0,0.0
583160,583160,2020,CZ,20146325,0.0,0.0
583161,583161,2020,CZ,20146350,0.0,0.0
583162,583162,2020,CZ,20146360,0.0,0.0
583163,583163,2020,CZ,20146373,0.0,0.0
583164,583164,2020,CZ,20146375,0.0,0.0
583165,583165,2020,CZ,20146379,0.0,0.0
583166,583166,2020,CZ,20146380,0.0,0.0
583329,583329,2020,CZ,21101030,0.0,0.0
583330,583330,2020,CZ,21101050,0.0,0.0
583331,583331,2020,CZ,21101070,0.0,0.0
583332,583332,2020,CZ,21102010,0.0,0.0
583333,583333,2020,CZ,21102020,0.0,0.0
583334,583334,2020,CZ,21103117,0.0,0.0
583335,583335,2020,CZ,21103130,0.0,0.0
583336,583336,2020,CZ,21103140,0.0,0.0
583337,583337,2020,CZ,21103155,0.0,0.0
583338,583338,2020,CZ,21103170,386836.0,1274693.0
583339,583339,2020,CZ,21103180,0.0,0.0
583340,583340,2020,CZ,21104000,0.0,0.0
583341,583341,2020,CZ,21105100,,11115555.0
583342,583342,2020,CZ,21106020,,0.0
583343,583343,2020,CZ,21106040,,0.0
583344,583344,2020,CZ,21106055,,19527651.0
583345,583345,2020,CZ,21201130,,0.0
583346,583346,2020,CZ,21201160,,0.0
583347,583347,2020,CZ,21201230,,0.0
583348,583348,2020,CZ,21201250,,0.0
583349,583349,2020,CZ,21201260,,0.0
583350,583350,2020,CZ,21201310,,0.0
583351,583351,2020,CZ,21201380,,609173086.0
583352,583352,2020,CZ,21202125,,14687242.0
583353,583353,2020,CZ,21202200,,0.0
583354,583354,2020,CZ,21202320,,0.0
583355,583355,2020,CZ,21202340,,3733548.0
583356,583356,2020,CZ,21202440,,209676016.0
583357,583357,2020,CZ,21202460,,3416594.0
584640,584640,2020,CZ,32505020,,0.0
584641,584641,2020,CZ,32505030,,18866226.0
584642,584642,2020,CZ,32505050,,0.0
585580,585580,2020,DE,20141120,,31620199.0
585581,585581,2020,DE,20141130,2569971000.0,816164313.0
585582,585582,2020,DE,20141140,2652420000.0,980746616.0
585583,585583,2020,DE,20141150,,255071079.0
585584,585584,2020,DE,20141160,,265884847.0
585585,585585,2020,DE,20141190,,40445883.0
585586,585586,2020,DE,20141215,,128349316.0
585587,585587,2020,DE,20141223,,530719836.0
585588,585588,2020,DE,20141225,,198698442.0
585589,585589,2020,DE,20141290,,105060194.0
585590,585590,2020,DE,20141315,81008000.0,
585591,585591,2020,DE,20141323,65741000.0,
585592,585592,2020,DE,20141353,872356000.0,
585593,585593,2020,DE,20141357,,25540867.0
585594,585594,2020,DE,20141379,,89105791.0
585595,585595,2020,DE,20141910,7891000.0,64414332.0
585596,585596,2020,DE,20141970,,146433652.0
585597,585597,2020,DE,20142210,999509000.0,186879162.0
585598,585598,2020,DE,20142230,102829000.0,32300678.0
585599,585599,2020,DE,20142240,,31031126.0
585600,585600,2020,DE,20142263,,77223180.0
585601,585601,2020,DE,20142265,,470791871.0
585602,585602,2020,DE,20142320,,77621962.0
585603,585603,2020,DE,20142333,72852000.0,94172064.0
585604,585604,2020,DE,20142337,,571105638.0
585605,585605,2020,DE,20142350,,7877516.0
585606,585606,2020,DE,20142360,,111695252.0
585607,585607,2020,DE,20142373,,168785103.0
585608,585608,2020,DE,20142410,510429000.0,286271854.0
585609,585609,2020,DE,20142433,288912000.0,52919757.0
585610,585610,2020,DE,20142439,,22827363.0
585615,585615,2020,DE,20143215,,1743707.0
585616,585616,2020,DE,20143219,358179000.0,276436029.0
585617,585617,2020,DE,20143220,178869000.0,173769582.0
585618,585618,2020,DE,20143235,,93145130.0
585619,585619,2020,DE,20143250,,124851344.0
585620,585620,2020,DE,20143271,,37277681.0
585621,585621,2020,DE,20143278,13310000.0,32280815.0
585622,585622,2020,DE,20143280,144710000.0,403002978.0
585623,585623,2020,DE,20143310,,219782912.0
585624,585624,2020,DE,20143330,,103430525.0
585625,585625,2020,DE,20143350,,13861461.0
585626,585626,2020,DE,20143363,,15703030.0
585627,585627,2020,DE,20143365,,38962355.0
585628,585628,2020,DE,20143370,,29909860.0
585629,585629,2020,DE,20143381,108409000.0,137577665.0
585630,585630,2020,DE,20143385,,294859314.0
585631,585631,2020,DE,20143387,0.0,0.0
585632,585632,2020,DE,20143473,,145892198.0
585633,585633,2020,DE,20143475,,117628602.0
585635,585635,2020,DE,20144119,,237178747.0
585636,585636,2020,DE,20144129,45359000.0,162502099.0
585637,585637,2020,DE,20144130,,337645651.0
585638,585638,2020,DE,20144151,0.0,0.0
585639,585639,2020,DE,20144153,2448000.0,9700920.0
585640,585640,2020,DE,20144159,,202322461.0
585641,585641,2020,DE,20144170,,101427979.0
585642,585642,2020,DE,20144238,,181490283.0
585643,585643,2020,DE,20144290,110293000.0,378304662.0
585644,585644,2020,DE,20144330,,64551641.0
585645,585645,2020,DE,20144340,,17886090.0
585646,585646,2020,DE,20144370,11953000.0,100528142.0
585647,585647,2020,DE,20144430,,73933022.0
585648,585648,2020,DE,20144450,534437000.0,743174249.0
585649,585649,2020,DE,20144490,25129000.0,97351174.0
585650,585650,2020,DE,20145139,87147000.0,224670382.0
585651,585651,2020,DE,20145151,107669000.0,543517973.0
585652,585652,2020,DE,20145215,7120000.0,46373100.0
585653,585653,2020,DE,20145225,19451000.0,270793418.0
585654,585654,2020,DE,20145230,5206000.0,87389856.0
585655,585655,2020,DE,20145280,117991000.0,1245505127.0
585656,585656,2020,DE,20145290,33522000.0,394511966.0
585657,585657,2020,DE,20145350,,132013271.0
585658,585658,2020,DE,20145380,62138000.0,170906839.0
585659,585659,2020,DE,20146111,108941000.0,21816509.0
585660,585660,2020,DE,20146115,,21711173.0
585663,585663,2020,DE,20146219,,22538470.0
585664,585664,2020,DE,20146231,,94954331.0
585666,585666,2020,DE,20146270,3467000.0,70525229.0
585668,585668,2020,DE,20146310,,162080050.0
585669,585669,2020,DE,20146339,255404000.0,130088410.0
585670,585670,2020,DE,20146360,21953000.0,92319313.0
585671,585671,2020,DE,20146373,346701000.0,183339603.0
585672,585672,2020,DE,20146379,,111243358.0
585673,585673,2020,DE,20146380,,15605624.0
585674,585674,2020,DE,20146430,,29126566.0
585870,585870,2020,DE,21101070,1819000.0,18740597.0
585871,585871,2020,DE,21102040,,222912225.0
585872,585872,2020,DE,21102060,,556251331.0
585873,585873,2020,DE,21102070,11861000.0,188663980.0
585874,585874,2020,DE,21103119,5659000.0,112771886.0
585875,585875,2020,DE,21103130,7167000.0,360832783.0
585876,585876,2020,DE,21103140,23000.0,
585877,585877,2020,DE,21103159,16743000.0,358053381.0
585878,585878,2020,DE,21103170,,114300931.0
585879,585879,2020,DE,21103200,1197000.0,104973499.0
585880,585880,2020,DE,21104000,,166113041.0
585881,585881,2020,DE,21105100,,737906843.0
585882,585882,2020,DE,21105200,,175507152.0
585883,585883,2020,DE,21105300,,170489490.0
585884,585884,2020,DE,21106040,,144037073.0
585885,585885,2020,DE,21106055,,248485243.0
585886,585886,2020,DE,21201130,,0.0
585887,585887,2020,DE,21201150,,189246167.0
585888,585888,2020,DE,21201160,,38560197.0
585889,585889,2020,DE,21201180,,2934782010.0
585890,585890,2020,DE,21201250,,565050198.0
585891,585891,2020,DE,21201270,,776811597.0
585892,585892,2020,DE,21201320,,1035179260.0
585893,585893,2020,DE,21201340,,1816383585.0
585894,585894,2020,DE,21201360,,3603886257.0
585895,585895,2020,DE,21201380,,9249585049.0
585896,585896,2020,DE,21202125,,1712946934.0
585897,585897,2020,DE,21202160,,128581738.0
585898,585898,2020,DE,21202200,,397608772.0
585899,585899,2020,DE,21202320,,615282367.0
585900,585900,2020,DE,21202340,,1099306445.0
585901,585901,2020,DE,21202420,,571108703.0
585902,585902,2020,DE,21202440,,196386684.0
585903,585903,2020,DE,21202460,,34244348.0
587555,587555,2020,DE,32505010,,433546017.0
588756,588756,2020,DK,20141120,0.0,0.0
588757,588757,2020,DK,20141130,0.0,0.0
588758,588758,2020,DK,20141140,0.0,0.0
588759,588759,2020,DK,20141150,0.0,0.0
588760,588760,2020,DK,20141160,0.0,0.0
588761,588761,2020,DK,20141190,160107.0,1440933.0
588762,588762,2020,DK,20141213,0.0,0.0
588763,588763,2020,DK,20141215,0.0,0.0
588764,588764,2020,DK,20141223,0.0,0.0
588765,588765,2020,DK,20141225,0.0,0.0
588766,588766,2020,DK,20141243,0.0,0.0
588767,588767,2020,DK,20141245,0.0,0.0
588768,588768,2020,DK,20141247,4538.0,8586.0
588769,588769,2020,DK,20141250,0.0,0.0
588770,588770,2020,DK,20141260,0.0,0.0
588771,588771,2020,DK,20141270,0.0,0.0
588772,588772,2020,DK,20141290,0.0,0.0
588773,588773,2020,DK,20141313,0.0,0.0
588774,588774,2020,DK,20141315,0.0,0.0
588775,588775,2020,DK,20141323,0.0,0.0
588776,588776,2020,DK,20141325,0.0,0.0
588777,588777,2020,DK,20141353,0.0,0.0
588778,588778,2020,DK,20141357,0.0,0.0
588779,588779,2020,DK,20141371,0.0,0.0
588780,588780,2020,DK,20141374,0.0,0.0
588781,588781,2020,DK,20141379,0.0,0.0
588782,588782,2020,DK,20141450,41400.0,39575.0
588783,588783,2020,DK,20141470,0.0,0.0
588784,588784,2020,DK,20141490,0.0,0.0
588785,588785,2020,DK,20141910,6355.0,98602.0
588786,588786,2020,DK,20141930,0.0,0.0
588787,588787,2020,DK,20141950,0.0,0.0
588788,588788,2020,DK,20141970,0.0,0.0
588790,588790,2020,DK,20142210,79820.0,69491.0
588791,588791,2020,DK,20142220,645647.0,1522900.0
588792,588792,2020,DK,20142230,12866.0,20123.0
588793,588793,2020,DK,20142240,0.0,0.0
588794,588794,2020,DK,20142263,11200.0,40380.0
588795,588795,2020,DK,20142265,850.0,9927.0
588796,588796,2020,DK,20142270,1.0,134.0
588797,588797,2020,DK,20142310,64860.0,92163.0
588798,588798,2020,DK,20142320,601360.0,913445.0
588799,588799,2020,DK,20142333,0.0,0.0
588800,588800,2020,DK,20142337,0.0,0.0
588801,588801,2020,DK,20142338,0.0,0.0
588802,588802,2020,DK,20142350,0.0,0.0
588803,588803,2020,DK,20142360,3559638.0,2117732.0
588804,588804,2020,DK,20142373,5570.0,26696.0
588805,588805,2020,DK,20142375,0.0,0.0
588806,588806,2020,DK,20142410,142476.0,804513.0
588807,588807,2020,DK,20142433,101.0,3488.0
588808,588808,2020,DK,20142439,95453.0,511792.0
588809,588809,2020,DK,20142450,0.0,0.0
588815,588815,2020,DK,20143215,3885.0,7244.0
588816,588816,2020,DK,20143219,30673.0,60503.0
588817,588817,2020,DK,20143220,46058.0,51917.0
588818,588818,2020,DK,20143235,127550.0,177484.0
588819,588819,2020,DK,20143250,1408324.0,981326.0
588820,588820,2020,DK,20143271,5827616.0,2429771.0
588821,588821,2020,DK,20143277,0.0,0.0
588822,588822,2020,DK,20143278,0.0,0.0
588823,588823,2020,DK,20143280,805017.0,2203992.0
588824,588824,2020,DK,20143310,74303.0,1357490.0
588825,588825,2020,DK,20143320,25.0,14488.0
588826,588826,2020,DK,20143330,0.0,0.0
588827,588827,2020,DK,20143340,0.0,0.0
588828,588828,2020,DK,20143350,264544.0,552306.0
588829,588829,2020,DK,20143363,72.0,805.0
588830,588830,2020,DK,20143365,3065.0,24952.0
588831,588831,2020,DK,20143367,0.0,0.0
588832,588832,2020,DK,20143370,0.0,0.0
588833,588833,2020,DK,20143381,293493.0,624480.0
588834,588834,2020,DK,20143382,432.0,2951.0
588835,588835,2020,DK,20143385,1002.0,3354.0
588836,588836,2020,DK,20143387,0.0,0.0
588837,588837,2020,DK,20143430,0.0,0.0
588838,588838,2020,DK,20143440,0.0,0.0
588839,588839,2020,DK,20143473,1240904.0,3438330.0
588840,588840,2020,DK,20143475,3563894.0,4518258.0
588842,588842,2020,DK,20144113,0.0,0.0
588843,588843,2020,DK,20144119,0.0,0.0
588844,588844,2020,DK,20144123,0.0,0.0
588845,588845,2020,DK,20144129,0.0,0.0
588846,588846,2020,DK,20144130,0.0,0.0
588847,588847,2020,DK,20144151,0.0,0.0
588848,588848,2020,DK,20144153,0.0,0.0
588849,588849,2020,DK,20144159,2664.0,858442.0
588850,588850,2020,DK,20144170,0.0,0.0
588851,588851,2020,DK,20144233,790575.0,960532.0
588852,588852,2020,DK,20144235,18060.0,28843.0
588853,588853,2020,DK,20144238,54649.0,91895.0
588854,588854,2020,DK,20144290,616487.0,32146441.0
588855,588855,2020,DK,20144310,3290.0,112688.0
588856,588856,2020,DK,20144320,0.0,0.0
588857,588857,2020,DK,20144330,60000.0,39307.0
588858,588858,2020,DK,20144340,0.0,0.0
588859,588859,2020,DK,20144350,0.0,0.0
588860,588860,2020,DK,20144360,0.0,0.0
588861,588861,2020,DK,20144370,41431.0,7230420.0
588862,588862,2020,DK,20144420,0.0,0.0
588863,588863,2020,DK,20144430,0.0,0.0
588864,588864,2020,DK,20144450,27262.0,286013.0
588865,588865,2020,DK,20144490,1212.0,6708.0
588866,588866,2020,DK,20145133,28518.0,162995.0
588867,588867,2020,DK,20145139,6570897.0,35723753.0
588868,588868,2020,DK,20145151,621.0,1207.0
588869,588869,2020,DK,20145215,50.0,2415.0
588870,588870,2020,DK,20145225,10000.0,271659.0
588871,588871,2020,DK,20145230,3200.0,213705.0
588872,588872,2020,DK,20145260,0.0,0.0
588873,588873,2020,DK,20145280,1962042.0,69144643.0
588874,588874,2020,DK,20145290,247160.0,13117035.0
588875,588875,2020,DK,20145350,0.0,0.0
588876,588876,2020,DK,20146111,9847576.0,1746800.0
588877,588877,2020,DK,20146113,0.0,0.0
588878,588878,2020,DK,20146115,0.0,0.0
588880,588880,2020,DK,20146120,0.0,0.0
588881,588881,2020,DK,20146135,2.0,134.0
588882,588882,2020,DK,20146150,0.0,0.0
588883,588883,2020,DK,20146160,0.0,0.0
588884,588884,2020,DK,20146170,0.0,0.0
588886,588886,2020,DK,20146211,19643.0,27635.0
588887,588887,2020,DK,20146213,0.0,0.0
588888,588888,2020,DK,20146215,0.0,0.0
588889,588889,2020,DK,20146219,0.0,0.0
588890,588890,2020,DK,20146233,0.0,0.0
588891,588891,2020,DK,20146235,0.0,0.0
588892,588892,2020,DK,20146260,10486.0,2058571.0
588893,588893,2020,DK,20146270,0.0,0.0
588895,588895,2020,DK,20146310,0.0,0.0
588896,588896,2020,DK,20146323,65.0,4159.0
588897,588897,2020,DK,20146325,650.0,25489.0
588898,588898,2020,DK,20146333,0.0,0.0
588899,588899,2020,DK,20146339,105265.0,198546.0
588900,588900,2020,DK,20146350,37027.0,543720.0
588901,588901,2020,DK,20146360,667.0,16367.0
588902,588902,2020,DK,20146373,0.0,0.0
588903,588903,2020,DK,20146375,0.0,0.0
588904,588904,2020,DK,20146379,0.0,0.0
588905,588905,2020,DK,20146380,0.0,0.0
588906,588906,2020,DK,20146430,0.0,0.0
589176,589176,2020,DK,21101030,0.0,0.0
589177,589177,2020,DK,21101050,0.0,0.0
589178,589178,2020,DK,21101070,147.0,1476.0
589179,589179,2020,DK,21102010,5.0,134.0
589180,589180,2020,DK,21102020,3900.0,6439.0
589181,589181,2020,DK,21102040,8500508.0,19866384.0
589182,589182,2020,DK,21102060,0.0,0.0
589183,589183,2020,DK,21102070,889491.0,16302353.0
589184,589184,2020,DK,21103117,4910.0,54063.0
589185,589185,2020,DK,21103119,0.0,0.0
589186,589186,2020,DK,21103130,0.0,0.0
589187,589187,2020,DK,21103140,0.0,0.0
589188,589188,2020,DK,21103155,0.0,0.0
589189,589189,2020,DK,21103159,1621652.0,12452980.0
589190,589190,2020,DK,21103170,79850.0,171045.0
589191,589191,2020,DK,21103180,0.0,0.0
589192,589192,2020,DK,21103200,22999.0,3301360.0
589193,589193,2020,DK,21104000,5440954.0,56283974.0
589194,589194,2020,DK,21105100,,110935714.0
589195,589195,2020,DK,21105200,3976326.0,1051601111.0
589196,589196,2020,DK,21105300,,7183065.0
589197,589197,2020,DK,21105400,567152.0,275700813.0
589198,589198,2020,DK,21106020,,4675083.0
589199,589199,2020,DK,21106040,,63905449.0
589200,589200,2020,DK,21106055,,425199753.0
589201,589201,2020,DK,21201130,,0.0
589202,589202,2020,DK,21201150,,21196.0
589203,589203,2020,DK,21201160,,925518.0
589204,589204,2020,DK,21201180,,25260927.0
589205,589205,2020,DK,21201230,,0.0
589206,589206,2020,DK,21201250,,0.0
589207,589207,2020,DK,21201260,,5925873467.0
