TIME_PERIOD,COUNTRY,HS8_clean,sold_value_eur,sold_quantity
2015,SK,29101000,0.0,557220.6680296677
2015,SK,29109000,0.0,750.6827019739463
2015,SK,29121100,0.0,0.498960498960499
2015,SK,29122900,0.0,479.5010395010395
2015,SK,29141100,0.0,11212.459260216287
2015,SK,29141200,0.0,1499.01085090099
2015,SK,29142900,0.0,372.10829772750924
2015,SK,29143900,0.0,152.77083404186985
2015,SK,29145000,0.0,4.832575295162458
2015,SK,29152900,0.0,0.021225246357980933
2015,SK,29153100,0.0,20.220755049935892
2015,SK,29153200,0.0,31.108229946237167
2015,SK,29153300,0.0,2.5149089800983497
2015,SK,29153900,0.0,0.02376966625950119
2015,SK,29173500,0.0,20143.496678834003
2015,SK,29181100,0.0,3246.185508438733
2015,SK,29181400,0.0,37102.51299352729
2015,SK,29181500,0.0,1429.5956393702177
2015,SK,29182900,0.0,61.78496984044605
2015,SK,29183000,0.0,1.9956385607379215
2015,SK,29212900,0.0,40844.75841705583
2015,SK,29214200,0.0,974.484954116247
2015,SK,29214900,0.0,1565.2566288279254
2015,SK,29224100,0.0,1.666533249471096
2015,SK,29224200,0.0,472.001686774544
2015,SK,29231000,0.0,50.93159509787104
2015,SK,29232000,0.0,48.21982388930184
2015,SK,29239000,0.0,547.9056978672309
2015,SK,29241900,0.0,29.774663121581185
2015,SK,29251100,0.0,342320.33193357394
2015,SK,29252900,0.0,25728730.501399763
2015,SK,29291000,0.0,284826.25
2015,SK,29302000,2267173.449142804,242955.78279706815
2015,SK,29303000,999634.2175238627,107123.21720293186
2015,SK,29321300,0.0,0.003271548627381113
2015,SK,29321900,0.0,0.1260277618147566
2015,SK,29322010,0.0,10.261363636363637
2015,SK,29329900,0.0,3.3681568314363015
2015,SK,29331110,0.0,10.261363636363637
2015,SK,29331910,0.0,10.261363636363637
2015,SK,29332100,0.0,10.261363636363637
2015,SK,29333100,0.0,0.0006431646343396511
2015,SK,29333300,0.0,0.002096670270067527
2015,SK,29335200,0.0,10.261363636363637
2015,SK,29335310,0.0,10.261363636363637
2015,SK,29335400,0.0,10.261363636363637
2015,SK,29335500,0.0,10.261363636363637
2015,SK,29335910,0.0,10.261363636363637
2015,SK,29336100,0.0,0.7978259927994495
2015,SK,29336910,0.0,10.261363636363637
2015,SK,29337900,0.0,0.029086365972465014
2015,SK,29341000,0.0,0.00622499777857258
2015,SK,29343010,0.0,10.261363636363637
2015,SK,29362200,125288.61983313214,
2015,SK,29362300,24852.1972403988,
2015,SK,29362400,84702.99734358354,
2015,SK,29362500,145941.6934428457,
2015,SK,29362600,129777.13454385057,
2015,SK,29362700,5068041.019276249,
2015,SK,29362800,4458.9850086742135,
2015,SK,29362900,337872.9448493286,
2015,SK,29369000,77456.40846193684,
2015,SK,29400000,,32219.0
2015,SK,30041000,105810.39630532407,
2015,SK,30042000,2553890.103694676,
2016,AT,29011000,676813.741091577,129655.26921414907
2016,AT,29012400,65.10593572797609,12.472157569725914
2016,AT,29012900,680587.8196393618,130378.25862828121
2016,AT,29121100,8485.016596808786,4691.011586619324
2016,AT,29121200,12259.134196100416,6777.5637088861895
2016,AT,29121900,97476.0738980698,53890.45346664175
2016,AT,29122100,959.0101093698553,530.1966688469445
2016,AT,29122900,231275.4495710637,127862.54467038871
2016,AT,29124100,575118.6801421185,317959.11786932347
2016,AT,29124200,114352.42895186481,63220.68590567184
2016,AT,29124900,859625.5418435361,475251.08889693517
2016,AT,29125000,144.48662243817355,79.88062394879462
2016,AT,29126000,3235.865236582392,1788.9748528312464
2016,AT,29130000,201.64616538074773,111.48174990655953
2016,AT,29151100,20995.049297234673,41757.263651745714
2016,AT,29151200,30993.445363539133,61643.17364530994
2016,AT,29151300,31250.59218930138,62154.6155404227
2016,AT,29152100,63959.66842625941,127210.02459876706
2016,AT,29152400,91735.48171359401,182453.61760779415
2016,AT,29152900,1139880.449238896,2267119.6326558874
2016,AT,29153100,2197509.5191789777,4370648.67390732
2016,AT,29153300,52608.28444594435,104633.14340322488
2016,AT,29153900,197110.95415678708,392035.9492776341
2016,AT,29154000,279.56475416203443,556.0291372508065
2016,AT,29155000,18656.991235304075,37107.07657464345
2016,AT,29161100,24594.219051775723,2218.295709917772
2016,AT,29161200,77106.51602102819,6954.685299666109
2016,AT,29161300,181.63404107285922,16.382630944236507
2016,AT,29161400,593175.3373675969,53501.934879146436
2016,AT,29161500,16534.869768152083,1491.3761072682873
2016,AT,29162000,115561.57261734572,10423.170592599094
2016,AT,29163100,111198.38789769018,10029.629576931355
2016,AT,29163200,15332.205535028877,1382.900822763731
2016,AT,29163400,180.75232242687449,16.303103609555748
2016,AT,29171100,2681.7472617626277,241.88238843153073
2016,AT,29171200,59624.45999742698,5377.876953117016
2016,AT,29171400,82097.48441662488,7404.849777626549
2016,AT,29172000,1730.8137020680713,156.11215797833137
2016,AT,29224100,9258.728462925634,3335.302191051821
2016,AT,29224200,706455.0805583176,254488.63604768759
2016,AT,29231000,26193.57247125218,9435.796719243712
2016,AT,29232000,36995.0532651604,13326.849654080776
2016,AT,29239000,118995.66137243001,42866.198278776996
2016,AT,29241200,45.76585862244991,16.48638570080626
2016,AT,29241900,866689.4713446251,312210.39739012497
2016,AT,29242100,331695.6688121053,26880.627247277833
2016,AT,29251100,41760.97647009852,3384.3108232171485
2016,AT,29252100,158.59004794870089,12.852142384927543
2016,AT,29252900,1024804.7646698476,83050.2097871201
2016,AT,29321200,295.2770487066322,7.3356415362771745
2016,AT,29321300,29.428593028856184,0.7311018933650888
2016,AT,29321900,77429.14417490496,1923.5915849732924
2016,AT,29329300,298.250403960843,7.40950934415603
2016,AT,29329900,823510.4205103591,20458.675243177433
2016,AT,29333100,688.4461011672834,17.103238593488996
2016,AT,29333300,235.20002459591018,5.8431330078531065
2016,AT,29336100,448003.7462986861,11129.869064160042
2016,AT,29337100,53.06295530591685,1.3182562636842017
2016,AT,29337900,13765.719948456515,341.98522192283343
2016,AT,29341000,2318762.479890088,57605.595947087735
2016,AT,29349100,4328.824050739444,107.54205803983518
2016,AT,29362100,8716.655549399065,
2016,AT,29362200,4560377.97420279,
2016,AT,29362300,389770.06277833035,
2016,AT,29362400,518750.4462116519,
2016,AT,29362500,3802713.1777132326,
2016,AT,29362600,51393.13625358921,
2016,AT,29362700,4704330.625239426,
2016,AT,29362800,331941.05866921315,
2016,AT,29362900,4194798.975738808,
2016,AT,29369000,131607.88764355922,
2016,AT,30021200,6053611.111111111,
2016,AT,30021300,6053611.111111111,
2016,AT,30021400,6053611.111111111,
2016,AT,30021500,6053611.111111111,
2016,AT,30024110,6053611.111111111,
2016,AT,30024200,6053611.111111111,
2016,BE,29011000,10066126.717640866,32340030.0274731
2016,BE,29012100,100331283.52090845,322340142.6165972
2016,BE,29012200,24189090.447056152,77713695.97643965
2016,BE,29012300,5770.836011762831,18540.300071621998
2016,BE,29012400,2550029.1209861254,8192626.683220379
2016,BE,29012900,50852404.35739665,163376473.39619803
2016,BE,29021100,97723910.0409341,169879749.7280598
2016,BE,29021900,4975175.212569626,8648666.632460257
2016,BE,29022000,26020691.807679754,45233439.90419562
2016,BE,29023000,92387.37707916535,160602.91170979914
2016,BE,29024100,3093568.252929992,5377748.397032874
2016,BE,29024200,1275.442936564347,2217.1843795977306
2016,BE,29024300,2779.6337910994744,4832.015957710272
2016,BE,29024400,13693.052020788033,23803.511846081463
2016,BE,29025000,18935207.246527463,32916286.983826485
2016,BE,29026000,263.0916136440785,457.3490506334251
2016,BE,29027000,14305486.446501803,24868145.945571784
2016,BE,29029000,874088.6454159966,1519484.4359093853
2016,BE,29041000,30008969.15400507,22687649.001893297
2016,BE,29042000,232190.84599493127,175542.99810670438
2016,BE,29051100,158933.67668946745,736673.8572406827
2016,BE,29051200,103473.85644588042,479611.91447480646
2016,BE,29051300,196228.64444763976,909539.8496870804
2016,BE,29051700,493.3822715049271,2286.87732275806
2016,BE,29051900,32867.205118131606,152342.8594583018
2016,BE,29052200,3346.235027375813,15510.141816370518
2016,BE,29053100,4335191.2311710445,4403292.135151929
2016,BE,29053200,93529.90077463846,94999.14871604352
2016,BE,29054100,28664.061023052254,29114.340690855002
2016,BE,29054200,80703.02724244744,81970.77964739037
2016,BE,29054300,403.40424808687794,409.74126818576394
2016,BE,29054500,10850.104421570897,11020.547172534934
2016,BE,29054900,19748.473960354528,20058.699935917735
2016,BE,29061100,5244.177317781385,5326.557355231427
2016,BE,29061200,3136.3420786628317,3185.61043139765
2016,BE,29061900,43861.187711634775,44550.196886445905
2016,BE,29062100,31666.42843222363,32163.871863686258
2016,BE,29062900,71406.16161850268,72527.87088038259
2016,BE,29071100,8567.488804449133,13815.252975296604
2016,BE,29071200,5296.094424558871,8540.061846166967
2016,BE,29071300,1104.7123488322518,1781.3715211540289
2016,BE,29072100,9073.361739234992,14630.983550140547
2016,BE,29072200,2497.9761225914663,4028.038185696881
2016,BE,29072300,38.70914797365516,62.41930207560052
2016,BE,29072900,23335.93650733783,37629.68048431089
2016,BE,29081100,0.1263090158556947,0.20367590164821586
2016,BE,29081900,1696.9540190443997,2736.3734690111505
2016,BE,29089100,18.756127956884786,30.24464443149711
2016,BE,29089900,20.38444900466302,32.87034581419098
2016,BE,29121100,21725.155623075294,84992.56072680658
2016,BE,29121200,522.8747132501782,2045.576178576372
2016,BE,29121900,247089.7552391054,966657.7948387872
2016,BE,29122100,5163.270430552986,20199.605619928796
2016,BE,29122900,1444.3193380493926,5650.426684063834
2016,BE,29124100,14318.19027017727,56015.23308507143
2016,BE,29124200,1206.3251992308494,4719.352511473132
2016,BE,29124900,2587.9669379331294,10124.573602484194
2016,BE,29125000,11411.60682310166,44644.17667382464
2016,BE,29126000,136.29341095740523,533.2033615058226
2016,BE,29130000,8456.042014566416,33081.496717477996
2016,BE,29141100,281889.948368618,145706.35812838626
2016,BE,29141200,659019.632173741,340641.2718681902
2016,BE,29141300,361411.36064775876,186810.2550338123
2016,BE,29142200,491.3520072949517,253.9753969815192
2016,BE,29142300,4749.286305900863,2454.8630249026305
2016,BE,29142900,45148.27495148604,23336.73391701692
2016,BE,29143900,49081.47602925836,25369.769887776103
2016,BE,29145000,41192.002849275275,21291.772742933994
2016,BE,29151100,32147.809924097433,26147.91526824826
2016,BE,29151200,99771.55822234259,81150.73022823203
2016,BE,29151300,1508.0184287974503,1226.5699651781074
2016,BE,29152100,10028630.421628201,8156940.679332238
2016,BE,29152400,2815393.0200688317,2289943.1814916767
2016,BE,29152900,92459.17075164354,75203.08749786005
2016,BE,29153100,5733218.692550053,4663201.535068323
2016,BE,29153200,13516286.614745084,10993679.44435907
2016,BE,29153300,38241.27522904838,31104.128921995034
2016,BE,29153900,664753.6918453288,540687.6315887909
2016,BE,29154000,6194.907800541045,5038.723466563025
2016,BE,29155000,391709.56880603265,318602.99781182565
2016,BE,29161100,6988.834215895393,3039.5334267858902
2016,BE,29161200,391736.9572594791,170371.4152196459
2016,BE,29161300,73539.55544037561,31983.293643396035
2016,BE,29161400,439262.30616043054,191040.79757179215
2016,BE,29161500,12522.266463513994,5446.093914833882
2016,BE,29162000,91583.20419913973,39830.70736780655
2016,BE,29163100,9285.431658775033,4038.3530410252774
2016,BE,29163200,20723.957959704745,9013.11449205092
2016,BE,29163400,78.28799222413318,34.04844955972674
2016,BE,29171100,3783.5512033129407,1645.5148311101095
2016,BE,29171200,11099.487010499186,4827.308925407916
2016,BE,29171400,3130.4576007236064,1361.476066622694
2016,BE,29172000,20802.988550211707,9047.485907105834
2016,BE,29173200,863631.4396939711,597355.859736182
2016,BE,29173300,67659.8367973491,46798.89837499667
2016,BE,29173400,2178464.9637811882,1506798.7934827688
2016,BE,29173500,178993.20435188749,123805.86736217482
2016,BE,29173600,3287608.498272368,2273970.250153664
2016,BE,29181100,569954.2465007235,394225.46850468044
2016,BE,29181200,244111.9196943393,168847.12501033308
2016,BE,29181300,21337.377144089623,14758.61887675069
2016,BE,29181400,1826488.86712396,1263344.2662833326
2016,BE,29181500,1769334.2140929538,1223811.5844817553
2016,BE,29181600,240168.9238949431,166119.83702910916
2016,BE,29181800,44.93550087417668,31.08094902946266
2016,BE,29182900,5649528.497315774,3907661.0664081215
2016,BE,29183000,1047881.9088435117,724798.067542581
2016,BE,29189100,24.166992066784097,16.715804520047143
2016,BE,29211100,421828.0366678589,377678.1176404468
2016,BE,29212100,23192.712990568114,20765.28685586138
2016,BE,29212200,19880158.911729164,17799435.655071806
2016,BE,29212900,672037.7774381229,601700.0784752226
2016,BE,29214100,2169.9095482982116,1942.7996302118354
2016,BE,29214200,393148.25447328336,352000.0564116385
2016,BE,29214300,211133.05460764104,189035.17003227994
2016,BE,29214400,571508.88390821,511692.87180216436
2016,BE,29214500,6116.038180396223,5475.9133736952745
2016,BE,29214600,57.482818245948195,51.46647615765705
2016,BE,29214900,16663215.937638212,14919188.584230518
2016,BE,29221100,4377576.799975773,217941.6173749976
2016,BE,29221200,903940.7530580809,45003.50735908088
2016,BE,29222100,11348.689923296299,565.0047846069133
2016,BE,29222900,8449962.25779103,420689.0079531797
2016,BE,29223900,311843.8629233575,15525.42855544184
2016,BE,29224100,18504505.652818557,4732665.342992137
2016,BE,29224200,336446.59116810054,86048.72519502192
2016,BE,29224300,56706.830777994684,2823.200821064944
2016,BE,29225000,2425811.805550468,120771.2331516281
2016,BE,29232000,556346.2108488742,142289.69312608527
2016,BE,29239000,7554699.836392592,1932170.8325106027
2016,BE,29241100,23474.70447501534,6003.830763723503
2016,BE,29241200,560.3734832201935,143.31969807386022
2016,BE,29241900,14475109.63081364,3702117.2557143555
2016,BE,29242100,11485.385245335448,14792.063782535617
2016,BE,29251100,440763.76883650967,567661.0442221188
2016,BE,29252100,15750.290669119522,20284.848892266047
2016,BE,29252900,1409062.5027629628,1814736.0292432462
2016,BE,29261000,3328163.3027555053,4286351.985715738
2016,BE,29262000,347339.9997305673,447340.278144096
2016,BE,29302000,7922858.921652768,6093453.307245046
2016,BE,29303000,12197.259557092113,9380.885400390893
2016,BE,29311000,7686.4932443090165,5911.664986567863
2016,BE,29312000,5440.32554583131,4184.142367995124
2016,BE,29321100,324040.8326788423,162778.58088206276
2016,BE,29321900,476135.4112742938,239181.72877842802
2016,BE,29329100,1896.2097339290929,952.5414651975282
2016,BE,29329300,247054.21402567966,124105.14448927756
2016,BE,29329500,39.71705615722858,19.951454835614573
2016,BE,29329900,7401654.2231527725,3718144.903727752
2016,BE,29332100,11601809.942439731,33445.24804258597
2016,BE,29333100,359593.052042344,180637.87277239762
2016,BE,29333200,60505.718533384155,30394.42565522352
2016,BE,29333300,6083.142636363129,3055.804163519587
2016,BE,29335200,62.00561487951719,0.17874738337959845
2016,BE,29335400,89638.55194538899,258.4065433639847
2016,BE,29336100,423922.37632359716,212953.04746515822
2016,BE,29337900,121257498.77393645,60912457.87932024
2016,BE,29341000,4242278.060793977,2131064.7696290812
2016,BE,29349100,39.0178122107985,19.600196827945304
2016,BE,29351000,13898230.333333332,671180.0
2016,BE,29352000,13898230.333333332,671180.0
2016,BE,29353000,13898230.333333332,671180.0
2016,BE,29354000,13898230.333333332,671180.0
2016,BE,29355000,13898230.333333332,671180.0
2016,BE,29359030,13898230.333333332,671180.0
2016,BE,29420000,37742544.0,9296645.5
2016,BE,30021200,11774866.166666666,
2016,BE,30021300,11774866.166666666,
2016,BE,30021400,11774866.166666666,
2016,BE,30021500,11774866.166666666,
2016,BE,30024110,11774866.166666666,
2016,BE,30024200,11774866.166666666,
2016,BE,30031000,6238441.839488819,
2016,BE,30032000,8487819.712045366,
2016,BE,30041000,2187622.8404807,
2016,BE,30042000,89339643.10798511,
2016,BG,29420000,5855149.0,0.0
2016,BG,30032000,5539.479789588815,
2016,BG,30041000,2329249.8374663927,
2016,BG,30042000,3330099.6827440183,
2016,BG,30051000,6989028.790392072,
2016,BG,30065000,895213.2096079282,
2016,CZ,29011000,122621.60016180303,0.0
2016,CZ,29012100,278764.1553311736,0.0
2016,CZ,29012200,22564881.3356912,0.0
2016,CZ,29012400,5837633.793772851,0.0
2016,CZ,29012900,12515.615042974792,0.0
2016,CZ,29091100,77881.9183252766,64807.14041914225
2016,CZ,29094100,10045.508772761033,8359.073731325398
2016,CZ,29094300,4483.086531060819,3730.4681828224852
2016,CZ,29094400,389.9380497636397,324.4754429424094
2016,CZ,29095000,55353.587795194944,46060.854869598865
2016,CZ,29102000,42.03644273632666,34.97938553280594
2016,CZ,29103000,108145.75501298973,89990.2991807321
2016,CZ,29109000,29463.943234501876,24517.551025451296
2016,CZ,29110000,1490.892502381719,1240.6022068968507
2016,CZ,29141100,2124.892566311962,1448.3898963752315
2016,CZ,29141200,6626.93365966826,4517.114845609222
2016,CZ,29142300,121.9262154045529,83.10853042407312
2016,CZ,29142900,61314.255202641565,41793.6177796579
2016,CZ,29143100,10.354349369740492,7.057832122167441
2016,CZ,29143900,13969.067741020335,9521.731544758302
2016,CZ,29145000,11611.427408440726,7914.693856767392
2016,CZ,29221200,257.5669962140738,0.0
2016,CZ,29222100,25.1446264769038,0.0
2016,CZ,29222900,4599.977818705684,0.0
2016,CZ,29223100,6.782432141796421,0.0
2016,CZ,29223900,5579.460275085602,0.0
2016,CZ,29225000,571021.0678513759,0.0
2016,CZ,29302000,455855.9730429361,0.0
2016,CZ,29303000,469959.5269570639,0.0
2016,CZ,29321100,1570.6288179122655,2.5086016556785427
2016,CZ,29321200,45.393896471452756,0.0725029380253914
2016,CZ,29321300,10151368.977066273,16213.723276211242
2016,CZ,29321900,2534520.54589227,4048.1254165628025
2016,CZ,29329500,7371.968786963927,11.774477135323563
2016,CZ,29329900,2762821.2042635586,4412.766255347354
2016,CZ,29332100,773528.1836330434,0.0
2016,CZ,29333100,5220.298094217067,8.337837872920012
2016,CZ,29333200,302908.9317643571,483.8048551496343
2016,CZ,29333300,2437.652240517013,3.8934077719635183
2016,CZ,29335200,2142269.2186078182,0.0
2016,CZ,29335400,429841.43109247164,0.0
2016,CZ,29336100,374465.60046713165,598.09486150596
2016,CZ,29337900,5424770.361483079,8664.420106961585
2016,CZ,29341000,726492.9979084242,1160.351520745969
2016,CZ,29349100,79.43931882504232,0.12688014154443494
2016,CZ,29351000,661093.5,
2016,CZ,29352000,661093.5,
2016,CZ,29353000,661093.5,
2016,CZ,29354000,661093.5,
2016,CZ,29355000,661093.5,
2016,CZ,29359030,661093.5,
2016,CZ,29362100,240577.60445976458,
2016,CZ,29362200,403733.2165278851,
2016,CZ,29362300,84894.87376578704,
2016,CZ,29362400,210934.25583539653,
2016,CZ,29362500,113200.82480105569,
2016,CZ,29362600,85297.01221611761,
2016,CZ,29362700,1671043.818569666,
2016,CZ,29362800,631545.7976071563,
2016,CZ,29362900,1000320.5441643042,
2016,CZ,29369000,165280.05205286693,
2016,CZ,30012010,1001467.2777777778,
2016,CZ,30019020,1001467.2777777778,
2016,CZ,30021200,1901654.6666666665,
2016,CZ,30021300,1901654.6666666665,
2016,CZ,30021400,1901654.6666666665,
2016,CZ,30021500,1901654.6666666665,
2016,CZ,30024110,1901654.6666666665,
2016,CZ,30024200,1901654.6666666665,
2016,CZ,30024900,1001467.2777777778,
2016,CZ,30025100,1001467.2777777778,
2016,CZ,30025900,1001467.2777777778,
2016,CZ,30029010,1001467.2777777778,
2016,CZ,30051000,100389834.68640067,
2016,CZ,30063000,969575.5,
2016,CZ,30065000,27370115.813599337,
2016,DE,29011000,28913182.589997966,99537894.13141434
2016,DE,29012100,223876419.7489555,770727584.1435891
2016,DE,29012200,88907686.53690542,306077819.77764237
2016,DE,29012300,53385.50253890401,183787.46384384634
2016,DE,29012400,157188.0951299464,541143.193872259
2016,DE,29012900,7873234.693138941,27104771.28963815
2016,DE,29021100,5037808.981560113,1064904.5868512373
2016,DE,29021900,91208560.70571055,19279892.312537003
2016,DE,29022000,11391566.631483912,2407977.6747573307
2016,DE,29023000,2462916.0851891926,520617.3250609123
2016,DE,29024100,65336999.06246521,13811097.293960385
2016,DE,29024200,103439.94581438,21865.39290484655
2016,DE,29024300,99356.24672444997,21002.170438868896
2016,DE,29024400,253547.94408116426,53595.59475697265
2016,DE,29025000,271724.64303732704,57437.830570812
2016,DE,29026000,16156.582775167582,3415.2186333570603
2016,DE,29027000,14435.300348757473,3051.369674839601
2016,DE,29029000,71032264.03747648,15014976.56318677
2016,DE,29031100,78557.40081199836,356540.1383314812
2016,DE,29031200,314450.21728134627,1427161.8308269172
2016,DE,29031300,1188525.769367429,5394235.779706083
2016,DE,29031400,13551.48072649161,61504.66745179997
2016,DE,29031500,36736068.17410679,166730094.08618665
2016,DE,29031900,301353.26567554625,1367720.0864592819
2016,DE,29032100,415.5432728017802,1885.9821536360514
2016,DE,29032200,12567.202731532867,57037.42937045012
2016,DE,29032300,1422352.335898618,6455479.602883495
2016,DE,29032900,530698.7529845791,2408626.110915916
2016,DE,29041000,5363936.130225892,10126882.570305258
2016,DE,29042000,14584607.869774107,27535117.42969474
2016,DE,29051100,68006848.09337695,65038742.28085744
2016,DE,29051200,3125224.7456897143,2988826.750588176
2016,DE,29051300,3099593.0775266057,2964313.756579104
2016,DE,29051700,7143978.906222466,6832185.52201855
2016,DE,29051900,45022254.52673158,43057293.36326106
2016,DE,29052200,30070230.050452672,28757838.326695673
2016,DE,29053100,6726356.829049749,4422536.67777156
2016,DE,29053200,1483943.9234500832,975683.6569940593
2016,DE,29054100,3435124.1295497045,2258572.1872530924
2016,DE,29054200,9827542.291593289,6461546.323147203
2016,DE,29054300,827174.7240747004,543862.1008547858
2016,DE,29054500,2167698.6776865656,1425248.043193702
2016,DE,29054900,22254373.30891537,14632108.39104455
2016,DE,29061100,45676764.90580141,30032181.350449357
2016,DE,29061200,1718547.8452169548,1129934.2379745536
2016,DE,29061900,34985477.948215306,23002728.423078414
2016,DE,29062100,17991060.594146617,11829007.495706188
2016,DE,29062900,17501340.536585964,11507019.683961099
2016,DE,29071100,43280767.35826763,89340370.43222381
2016,DE,29071200,32895384.47627049,67902812.58862743
2016,DE,29071300,1362719.1416326975,2812931.4783345913
2016,DE,29072100,7636349.547276603,15762989.86698335
2016,DE,29072200,370041.2173206949,763840.8801064561
2016,DE,29072300,25911721.033913936,53487100.55308447
2016,DE,29072900,24726514.02434895,51040590.48091087
2016,DE,29081100,10086.41270870672,20820.42215815781
2016,DE,29081900,8520162.658855328,17587361.18941593
2016,DE,29089100,21429.049954716767,44233.94911456705
2016,DE,29089200,2991.279055193113,6174.612770724265
2016,DE,29089900,1370393.800395068,2828773.5462696482
2016,DE,29091100,663097.5338237294,536624.4464066182
2016,DE,29092000,3066207.173827831,2481387.191617511
2016,DE,29094100,3713706.6382212653,3005388.6000152607
2016,DE,29094300,577579.1299313807,467417.0315008821
2016,DE,29094400,862277.5688535474,697814.7247308022
2016,DE,29095000,9283484.126609704,7512838.27198014
2016,DE,29101000,44442778.47980766,35966174.17798831
2016,DE,29102000,20953256.41435907,16956826.183522426
2016,DE,29103000,9906372.697943352,8016922.841315583
2016,DE,29104000,1685.1943843790857,1363.7760019861003
2016,DE,29109000,18458977.91850206,14938283.286363931
2016,DE,29110000,1294768.8380217329,1047816.611413687
2016,DE,29121100,849357.8661213764,291942.3571668186
2016,DE,29121200,3391634.382112982,1165776.8482014537
2016,DE,29121900,18018283.17306724,6193267.021433292
2016,DE,29122100,6172352.524673454,2121568.7959028375
2016,DE,29122900,22938502.921626374,7884451.160025606
2016,DE,29124100,25001879.598080255,8593677.594105512
2016,DE,29124200,5491040.842873823,1887387.485193166
2016,DE,29124900,5787039.67568603,1989128.577395488
2016,DE,29125000,12499088.981514199,4296202.631718027
2016,DE,29126000,140378.87641890402,48251.20448382097
2016,DE,29130000,6932496.157825359,2382846.32437398
2016,DE,29141100,10135427.57676147,1250089.1728431934
2016,DE,29141200,1355056.5542053524,167130.7415669557
2016,DE,29141300,57460.91812537495,7087.14763794034
2016,DE,29142200,332427.72811826225,41001.16157174339
2016,DE,29142300,387080.7864127503,47741.99178529594
2016,DE,29142900,27737429.168530732,3421094.9289980102
2016,DE,29143100,3159.09536128268,389.6383134514481
2016,DE,29143900,12882694.217624452,1588933.1196472081
2016,DE,29145000,20823571.32818611,2568349.5698768636
2016,DE,29146100,51748.02667421204,6382.527759337338
2016,DE,29151100,899416.8921876167,628882.0455726571
2016,DE,29151200,1346485.7387760286,941477.4317572442
2016,DE,29151300,1219226.3892023244,852496.3143540558
2016,DE,29152100,31723591.42578631,22181479.180622384
2016,DE,29152400,29190107.226441953,20410039.551737435
2016,DE,29152900,7169370.23648601,5012901.424191334
2016,DE,29153100,3133935.9157727826,2191281.9811635087
2016,DE,29153200,53464357.652055256,37382858.713797666
2016,DE,29153300,377637.40507301735,264048.1692637917
2016,DE,29153600,5619.792495359501,3929.4198617723155
2016,DE,29153900,27082705.962853335,18936521.732581824
2016,DE,29154000,269714.0341803161,188586.97786119487
2016,DE,29155000,1487744.4536896888,1040247.0572351437
2016,DE,29161100,566311.2502354499,294922.0210333954
2016,DE,29161200,12075665.748030422,6288732.117280381
2016,DE,29161300,839801.1789490142,437349.35666366783
2016,DE,29161400,31497688.7000865,16403280.008031098
2016,DE,29161500,3274464.483395271,1705266.640638874
2016,DE,29162000,4815949.0626702625,2508036.7556994194
2016,DE,29163100,3573094.0332244914,1860786.1192635873
2016,DE,29163200,3569503.062424184,1858916.0233305502
2016,DE,29163400,255852.81654893613,133242.32868820266
2016,DE,29171100,2480368.2971774354,1291719.4048442366
2016,DE,29171200,3393738.6555869384,1767381.9171855198
2016,DE,29171400,2976936.3701033685,1550320.7651157957
2016,DE,29172000,6489864.432476817,3379773.814952546
2016,DE,29173200,59826.28774234801,5820.494755275887
2016,DE,29173300,32838.92603339108,3194.8964904761756
2016,DE,29173400,654901.9160456754,63715.35509574605
2016,DE,29173500,828402.8944137553,80595.25142118383
2016,DE,29173600,21529748.10551396,2094627.4732980244
2016,DE,29173700,2995744.43171483,291455.7364487875
2016,DE,29181100,2249195.5888224225,218824.05916126745
2016,DE,29181200,2818818.181035987,274242.59565386083
2016,DE,29181300,174320.68279738876,16959.645303883786
2016,DE,29181400,9997511.281614978,972657.0739447937
2016,DE,29181500,6791719.520552928,660765.8496032848
2016,DE,29181600,513944.7480517132,50001.643481868814
2016,DE,29181800,4026.811799431479,391.7681982879137
2016,DE,29182100,,91921.12063557425
2016,DE,29182200,,94384.40557547293
2016,DE,29182300,,927694.4737889528
2016,DE,29182900,42087712.89050584,4094710.2249726206
2016,DE,29183000,20669472.71989868,2010931.3497539533
2016,DE,29189100,1095.5134566672489,106.58241668490365
2016,DE,29191000,24850.580501677974,5035.488613035838
2016,DE,29199000,139453929.61354733,28257636.660226237
2016,DE,29201100,17829.857059245875,3612.8750468355033
2016,DE,29201900,8030449.448891747,1627214.9761138936
2016,DE,29211100,295417.70071013545,87009.80300160602
2016,DE,29212100,23908.392759471102,7041.773526386507
2016,DE,29212200,56413641.65926755,16615591.535567243
2016,DE,29212900,6043607.467891502,1780032.455523858
2016,DE,29214100,3453055.8250404415,1017033.5303811701
2016,DE,29214200,24151076.21639641,7113251.436234364
2016,DE,29214300,11720970.800035546,3452194.4956146628
2016,DE,29214400,2005923.1513429522,590807.449300288
2016,DE,29214500,288752.875990727,85046.80252979283
2016,DE,29214600,1027356.9300729821,302588.92369382665
2016,DE,29214900,57574729.64715896,16957568.46129347
2016,DE,29221100,1417812.2224721336,511853.0604786566
2016,DE,29221200,461149.2523570723,166482.31156086756
2016,DE,29221400,3121.2494946657794,1126.8213667790835
2016,DE,29222100,1206799.1673145466,435673.9470731892
2016,DE,29222900,124093769.54181355,44799850.586390875
2016,DE,29223100,571796.9325237822,206427.90719795637
2016,DE,29223900,7680611.621902857,2772824.5692254812
2016,DE,29224100,59535717.923252426,65230060.239719175
