CPA_Ver_22_ID	CPA_Ver_22_Code	CPA_Ver_22_Heading	HS_KEY	HS_2022_CODE	HS_2022_SelfText	Durability_Indicator
"256212"	"25.62.12"	"Other locks, of base metal"	"830140110080"	"8301 40 11"	"Cylinder locks of a kind used for doors of buildings, of base metal"	
"256213"	"25.62.13"	"Clasps and frames with clasps, incorporating locks; parts"	"830150000080"	"8301 50 00"	"Clasps and frames with clasps, incorporating locks, of base metal"	
"256213"	"25.62.13"	"Clasps and frames with clasps, incorporating locks; parts"	"830160000080"	"8301 60 00"	"Parts of padlocks, locks, clasps and frames with clasps, incorporating locks, of base metal, n.e.s."	
"256213"	"25.62.13"	"Clasps and frames with clasps, incorporating locks; parts"	"830170000080"	"8301 70 00"	"Keys presented separately for padlocks, locks, clasps and frames with clasps incorporating locks, of base metal, n.e.s"	
"256214"	"25.62.14"	"Hinges, mountings, fittings and similar articles, suitable for motor vehicles, doors, windows, furniture and the like, of base metal"	"830210000080"	"8302 10 00"	"Hinges of all kinds, of base metal"	
"256214"	"25.62.14"	"Hinges, mountings, fittings and similar articles, suitable for motor vehicles, doors, windows, furniture and the like, of base metal"	"830220000080"	"8302 20 00"	"Castors with mountings of base metal"	
"256214"	"25.62.14"	"Hinges, mountings, fittings and similar articles, suitable for motor vehicles, doors, windows, furniture and the like, of base metal"	"830230000080"	"8302 30 00"	"Base metal mountings, fittings and similar articles suitable for motor vehicles (excl. hinges and castors)"	
"256214"	"25.62.14"	"Hinges, mountings, fittings and similar articles, suitable for motor vehicles, doors, windows, furniture and the like, of base metal"	"830241100080"	"8302 41 10"	"Base metal mountings and fittings suitable for doors (excl. locks with keys and hinges)"	
"256214"	"25.62.14"	"Hinges, mountings, fittings and similar articles, suitable for motor vehicles, doors, windows, furniture and the like, of base metal"	"830242000080"	"8302 42 00"	"Base metal mountings, fittings and similar articles suitable for furniture (excl. locks with keys, hinges and castors)"	
"256214"	"25.62.14"	"Hinges, mountings, fittings and similar articles, suitable for motor vehicles, doors, windows, furniture and the like, of base metal"	"830249000080"	"8302 49 00"	"Base metal mountings, fittings and similar articles (excl. locks with keys, clasps and frames with clasps incorporating locks, hinges, castors and mountings and fittings suitable for buildings, motor vehicles or furniture)"	
"256214"	"25.62.14"	"Hinges, mountings, fittings and similar articles, suitable for motor vehicles, doors, windows, furniture and the like, of base metal"	"830250000080"	"8302 50 00"	"Hat-racks, hat-pegs, brackets and similar fixtures of base metal"	
"256214"	"25.62.14"	"Hinges, mountings, fittings and similar articles, suitable for motor vehicles, doors, windows, furniture and the like, of base metal"	"830260000080"	"8302 60 00"	"Automatic door closers of base metal"	
"256310"	"25.63.10"	"Hand tools of a kind used in agriculture, horticulture or forestry"	"820110000080"	"8201 10 00"	"Spades and shovels, with working parts of base metal"	
"256310"	"25.63.10"	"Hand tools of a kind used in agriculture, horticulture or forestry"	"820130000080"	"8201 30 00"	"Mattocks, picks, hoes and rakes, with working parts of base metal (excl. ice axes)"	
"256310"	"25.63.10"	"Hand tools of a kind used in agriculture, horticulture or forestry"	"820140000080"	"8201 40 00"	"Axes, billhooks and similar hewing tools, with working parts of base metal (excl. ice axes)"	
"256310"	"25.63.10"	"Hand tools of a kind used in agriculture, horticulture or forestry"	"820150000080"	"8201 50 00"	"Secateurs and similar one-handed pruners and shears, incl. poultry shears, with working parts of base metal"	
"256310"	"25.63.10"	"Hand tools of a kind used in agriculture, horticulture or forestry"	"820160000080"	"8201 60 00"	"Hedge shears, two-handed pruning shears and similar two-handed shears, with working parts of base metal"	
"256310"	"25.63.10"	"Hand tools of a kind used in agriculture, horticulture or forestry"	"820190000080"	"8201 90 00"	"Scythes, sickles, hay knives, timber wedges and other hand tools of a kind used in agriculture, horticulture or forestry, with working parts of base metal (excl. spades, shovels, mattocks, picks, hoes, rakes, axes, billhooks and similar hewing tools, poultry shears, secateurs and similar one-handed pruners and shears, hedge shears, two-handed pruning shears and similar two-handed shears)"	
"256320"	"25.63.20"	"Hand saws; blades for saws of all kinds"	"820210000080"	"8202 10 00"	"Handsaws, with working parts of base metal (excl. power-operated saws)"	
"256320"	"25.63.20"	"Hand saws; blades for saws of all kinds"	"820220000080"	"8202 20 00"	"Bandsaw blades of base metal"	
"256320"	"25.63.20"	"Hand saws; blades for saws of all kinds"	"820231000080"	"8202 31 00"	"Circular saw blades, incl. slitting or slotting saw blades, of base metal, with working parts of steel"	
"256320"	"25.63.20"	"Hand saws; blades for saws of all kinds"	"820239000080"	"8202 39 00"	"Circular saw blades, incl. slitting or slotting saw blades, and parts thereof, of base metal, with working parts of materials other than steel"	
"256320"	"25.63.20"	"Hand saws; blades for saws of all kinds"	"820240000080"	"8202 40 00"	"Chainsaw blades of base metal"	
"256320"	"25.63.20"	"Hand saws; blades for saws of all kinds"	"820291000080"	"8202 91 00"	"Straight saw blades, of base metal, for working metal"	
"256320"	"25.63.20"	"Hand saws; blades for saws of all kinds"	"820299200080"	"8202 99 20"	"Saw blades, incl. toothless saw blades, of base metal, for working metal (excl. bandsaw and chainsaw blades, and circular or straight saw blades)"	
"256330"	"25.63.30"	"Other hand tools"	"820310000080"	"8203 10 00"	"Files, rasps and similar hand tools of base metal"	
"256330"	"25.63.30"	"Other hand tools"	"820320000080"	"8203 20 00"	"Pliers, incl. cutting pliers, pincers and tweezers for non-medical use and similar hand tools, of base metal"	
"256330"	"25.63.30"	"Other hand tools"	"820330000080"	"8203 30 00"	"Metal-cutting shears and similar hand tools, of base metal"	
"256330"	"25.63.30"	"Other hand tools"	"820340000080"	"8203 40 00"	"Pipe-cutters, bolt croppers, perforating punches and similar hand tools, of base metal"	
"256330"	"25.63.30"	"Other hand tools"	"820411000080"	"8204 11 00"	"Hand-operated spanners and wrenches, incl. torque meter wrenches, of base metal, non-adjustable"	
"256330"	"25.63.30"	"Other hand tools"	"820412000080"	"8204 12 00"	"Hand-operated spanners and wrenches, incl. torque meter wrenches, of base metal, adjustable (excl. tap wrenches)"	
"256330"	"25.63.30"	"Other hand tools"	"820420000080"	"8204 20 00"	"Interchangeable spanner sockets, with or without handles, of base metal"	
"256330"	"25.63.30"	"Other hand tools"	"820510000080"	"8205 10 00"	"Hand-operated drilling, threading or tapping hand tools"	
"256330"	"25.63.30"	"Other hand tools"	"820520000080"	"8205 20 00"	"Hammers and sledge hammers with working parts of base metal"	
"256330"	"25.63.30"	"Other hand tools"	"820530000080"	"8205 30 00"	"Planes, chisels, gouges and similar cutting tools for working wood"	
"256330"	"25.63.30"	"Other hand tools"	"820540000080"	"8205 40 00"	"Hand-operated screwdrivers"	
"256330"	"25.63.30"	"Other hand tools"	"820551000080"	"8205 51 00"	"Household hand tools, non-mechanical, with working parts of base metal, n.e.s."	
"256330"	"25.63.30"	"Other hand tools"	"820559100080"	"8205 59 10"	"Hand tools for masons, moulders, cement workers, plasterers and painters, of base metal, n.e.s."	
"256330"	"25.63.30"	"Other hand tools"	"820560000080"	"8205 60 00"	"Blowlamps and the like (excl. gas-powered blowlamps)"	
"256330"	"25.63.30"	"Other hand tools"	"820570000080"	"8205 70 00"	"Vices, clamps and the like (excl. accessories for and parts of machine tools or water-jet cutting machines)"	
"256330"	"25.63.30"	"Other hand tools"	"820590100080"	"8205 90 10"	"Anvils; portable forges; hand- or pedal-operated grinding wheels with frameworks"	
"256330"	"25.63.30"	"Other hand tools"	"820600000080"	"8206 00 00"	"Sets of two or more tools of heading 8202 to 8205, put up in sets for retail sale"	
"256340"	"25.63.40"	"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools"	"820740100080"	"8207 40 10"	"Tools for tapping metal, interchangeable"	
"256340"	"25.63.40"	"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools"	"820750100080"	"8207 50 10"	"Tools for drilling, interchangeable, with working parts of diamond or agglomerated diamond (excl. tools for rock-drilling or earth-boring and tools for tapping)"	
"256340"	"25.63.40"	"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools"	"820760100080"	"8207 60 10"	"Interchangeable tools for boring or broaching, with working parts of diamond or agglomerated diamond"	
"256340"	"25.63.40"	"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools"	"820770100080"	"8207 70 10"	"Interchangeable tools for milling metal, with working parts of sintered metal carbide or of cermets"	
"256340"	"25.63.40"	"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools"	"820780110080"	"8207 80 11"	"Tools, interchangeable, for turning metal, with working parts of sintered metal carbide or of cermets"	
"256340"	"25.63.40"	"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools"	"820790100080"	"8207 90 10"	"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools, with working parts of diamond or agglomerated diamond, n.e.s."	
"256350"	"25.63.50"	"Moulds; moulding boxes for metal foundry; mould bases; moulding patterns"	"848010000080"	"8480 10 00"	"Moulding boxes for metal foundry"	
"256350"	"25.63.50"	"Moulds; moulding boxes for metal foundry; mould bases; moulding patterns"	"848020000080"	"8480 20 00"	"Mould bases (other than of graphite or other carbon, ceramic meterials or glass)"	
"256350"	"25.63.50"	"Moulds; moulding boxes for metal foundry; mould bases; moulding patterns"	"848030100080"	"8480 30 10"	"Moulding patterns of wood"	
"256350"	"25.63.50"	"Moulds; moulding boxes for metal foundry; mould bases; moulding patterns"	"848041000080"	"8480 41 00"	"Injection or compression-type moulds for metal or metal carbides (excl. moulds of graphite or other carbons and ceramic or glass moulds)"	
"256350"	"25.63.50"	"Moulds; moulding boxes for metal foundry; mould bases; moulding patterns"	"848049000080"	"8480 49 00"	"Moulds for metal or metal carbides (excl. moulds of graphite or other carbons, ceramic or glass moulds, linotype moulds or matrices, injection or compression-type moulds and ingot moulds)"	
"256350"	"25.63.50"	"Moulds; moulding boxes for metal foundry; mould bases; moulding patterns"	"848050000080"	"8480 50 00"	"Moulds for glass (excl. moulds of graphite or other carbons and ceramic moulds)"	
"256350"	"25.63.50"	"Moulds; moulding boxes for metal foundry; mould bases; moulding patterns"	"848060000080"	"8480 60 00"	"Moulds for mineral materials (excl. moulds of graphite or other carbons, ceramic or glass moulds)"	
"256350"	"25.63.50"	"Moulds; moulding boxes for metal foundry; mould bases; moulding patterns"	"848071000080"	"8480 71 00"	"Injection or compression-type moulds for rubber or plastics"	
"256350"	"25.63.50"	"Moulds; moulding boxes for metal foundry; mould bases; moulding patterns"	"848079000080"	"8480 79 00"	"Moulds for rubber or plastics (other than injection or compression types)"	
"256360"	"25.63.60"	"Other tools"	"820713000080"	"8207 13 00"	"Rock-drilling or earth-boring tools, interchangeable, with working parts of sintered metal carbides or cermets"	
"256360"	"25.63.60"	"Other tools"	"820719100080"	"8207 19 10"	"Rock-drilling or earth-boring tools, interchangeable, with working parts of diamond or agglomerated diamond"	
"256360"	"25.63.60"	"Other tools"	"820720100080"	"8207 20 10"	"Interchangeable dies for drawing or extruding metal, with working parts of diamond or agglomerated diamond"	
"256360"	"25.63.60"	"Other tools"	"820730100080"	"8207 30 10"	"Interchangeable tools for pressing, stamping or punching, for working metal"	
"256360"	"25.63.60"	"Other tools"	"820810000080"	"8208 10 00"	"Knives and cutting blades, of base metal, for machines or for mechanical appliances, for metalworking"	
"256360"	"25.63.60"	"Other tools"	"820820000080"	"8208 20 00"	"Knives and cutting blades, of base metal, for machines or for mechanical appliances, for wood-working"	
"256360"	"25.63.60"	"Other tools"	"820830000080"	"8208 30 00"	"Knives and cutting blades, of base metal, for kitchen appliances or for machines used by the food industry"	
"256360"	"25.63.60"	"Other tools"	"820840000080"	"8208 40 00"	"Knives and cutting blades, of base metal, for agricultural, horticultural or forestry machines (excl. those for wood-working)"	
"256360"	"25.63.60"	"Other tools"	"820890000080"	"8208 90 00"	"Knives and cutting blades, of base metal, for machines or for mechanical appliances (excl. those for metal or wood-working, kitchen appliances or machines used by the food industry and those for agricultural, horticultural or forestry machines)"	
"256360"	"25.63.60"	"Other tools"	"820900200080"	"8209 00 20"	"Inserts, indexable, for tools, unmounted, of sintered metal carbide or cermets"	
"259111"	"25.91.11"	"Tanks, casks, drums, cans, boxes and similar containers, for any material (except gas), of iron or steel, of a capacity => 50 l but <= 300 l, not fitted with mechanical or thermal equipment"	"731010000080"	"7310 10 00"	"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, of a capacity of >= 50 l but <= 300 l, n.e.s. (excl. containers for compressed or liquefied gas, or containers fitted with mechanical or thermal equipment)"	
"259112"	"25.91.12"	"Tanks, casks, drums, cans (except those to be closed by soldering or crimping), boxes and similar containers, for any material (except gas), of iron or steel, of a capacity < 50 l, not fitted with mechanical or thermal equipment"	"731029100080"	"7310 29 10"	"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, of a capacity of < 50 l and of a wall thickness of < 0,5 mm, n.e.s. (excl. containers for compressed or liquefied gas, or containers fitted with mechanical or thermal equipment, and cans which are to be closed by soldering or crimping)"	
"259211"	"25.92.11"	"Cans, of iron or steel, to be closed by soldering or crimping, of a capacity < 50 l"	"731021110080"	"7310 21 11"	"Cans of iron or steel, of a capacity of < 50 l, which are to be closed by soldering or crimping, of a kind used for preserving food"	
"259212"	"25.92.12"	"Aluminium casks, drums, cans, boxes and similar containers, for any material (except gas), of a capacity <= 300 l"	"761210000080"	"7612 10 00"	"Collapsible tubular containers, of aluminium"	
"259212"	"25.92.12"	"Aluminium casks, drums, cans, boxes and similar containers, for any material (except gas), of a capacity <= 300 l"	"761290200080"	"7612 90 20"	"Containers of a kind used for aerosols, of aluminium"	
"259213"	"25.92.13"	"Crown corks and stoppers, caps and lids, of base metal"	"830910000080"	"8309 10 00"	"Crown corks of base metal"	
"259213"	"25.92.13"	"Crown corks and stoppers, caps and lids, of base metal"	"830990100080"	"8309 90 10"	"Capsules of lead, for bottles; capsules of aluminium of a diameter > 21 mm, for bottles (excl. crown corks)"	
"259311"	"25.93.11"	"Stranded wire, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated"	"731210200080"	"7312 10 20"	"Stranded wire, ropes and cables, of stainless steel (excl. electrically insulated products and twisted fencing wire and barbed wire)"	
"259311"	"25.93.11"	"Stranded wire, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated"	"731290000080"	"7312 90 00"	"Plaited bands, slings and the like, of iron or steel (excl. electrically insulated products)"	
"259312"	"25.93.12"	"Barbed wire, of iron or steel; stranded wire, cables, plaited bands and the like, of copper or aluminium, not electrically insulated"	"731300000080"	"7313 00 00"	"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of a kind used for fencing, of iron or steel"	
"259312"	"25.93.12"	"Barbed wire, of iron or steel; stranded wire, cables, plaited bands and the like, of copper or aluminium, not electrically insulated"	"741300000080"	"7413 00 00"	"Stranded wire, cables, plaited bands and the like, of copper (excl. electrically insulated products)"	
"259312"	"25.93.12"	"Barbed wire, of iron or steel; stranded wire, cables, plaited bands and the like, of copper or aluminium, not electrically insulated"	"761410000080"	"7614 10 00"	"Stranded wire, cables, plaited bands and the like, of aluminium, with steel core (excl. such products electrically insulated)"	
"259312"	"25.93.12"	"Barbed wire, of iron or steel; stranded wire, cables, plaited bands and the like, of copper or aluminium, not electrically insulated"	"761490000080"	"7614 90 00"	"Stranded wires, cables, ropes and similar articles, of aluminium (other than with steel core and electrically insulated products)"	
"259313"	"25.93.13"	"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper"	"731412000080"	"7314 12 00"	"Endless bands of stainless steel wire, for machinery"	
"259313"	"25.93.13"	"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper"	"731414000080"	"7314 14 00"	"Woven cloth, incl. endless bands, of stainless steel wire (excl. woven products of metal fibres of a kind used for cladding, lining or similar purposes and endless bands for machinery)"	
"259313"	"25.93.13"	"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper"	"731419000080"	"7314 19 00"	"Woven cloth, incl. endless bands, of iron or steel wire (excl. stainless and woven products of metal fibres of a kind used for cladding, lining or similar purposes)"	
"259313"	"25.93.13"	"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper"	"731420100080"	"7314 20 10"	"Grill, netting and fencing, welded at the intersection, having a mesh size of >= 100 cm², of ribbed iron or steel wire of a maximum cross-sectional dimension of >= 3 mm"	
"259313"	"25.93.13"	"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper"	"731431000080"	"7314 31 00"	"Grill, netting and fencing, of iron or steel wire, welded at the intersection, plated or coated with zinc (excl. products of wire with a maximum cross-sectional dimension of >= 3 mm and having a mesh size of >= 100 cm²)"	
"259313"	"25.93.13"	"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper"	"731439000080"	"7314 39 00"	"Grill, netting and fencing, of iron or steel wire, welded at the intersection (excl. products of wire with a maximum cross-sectional dimension of >= 3 mm and having a mesh size of >= 100 cm², and grill, netting and fencing plated or coated with zinc)"	
"259313"	"25.93.13"	"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper"	"731441000080"	"7314 41 00"	"Grill, netting and fencing, of iron or steel wire, not welded at the intersection, plated or coated with zinc"	
"259313"	"25.93.13"	"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper"	"731442000080"	"7314 42 00"	"Grill, netting and fencing, of iron or steel wire, not welded at the intersection, coated with plastics"	
"259313"	"25.93.13"	"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper"	"731449000080"	"7314 49 00"	"Grill, netting and fencing, of iron or steel wire, not welded at the intersection (excl. plated or coated with zinc or coated with plastics)"	
"259313"	"25.93.13"	"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper"	"731450000080"	"7314 50 00"	"Expanded metal, of iron or steel"	
"259313"	"25.93.13"	"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper"	"741980100080"	"7419 80 10"	"Cloth "incl. endless bands", grill and netting, of copper wire of which the largest cross-sectional dimension <= 6 mm, and expanded metal, of copper (excl. cloth of metal fibres for clothing, lining and similar uses, flux-coated copper fabric for brazing, cloth, grill and netting made into hand sieves or machine parts)"	
"259314"	"25.93.14"	"Nails, tacks, drawing pins, staples and similar articles"	"731700200080"	"7317 00 20"	"Nails of iron or steel wire, in strips or coils"	
"259314"	"25.93.14"	"Nails, tacks, drawing pins, staples and similar articles"	"741510000080"	"7415 10 00"	"Nails, tacks, drawing pins, staples and similar articles, of copper or with shafts of iron or steel and heads of copper (excl. staples in strips)"	
"259314"	"25.93.14"	"Nails, tacks, drawing pins, staples and similar articles"	"761610000080"	"7616 10 00"	"Nails, tacks, staples, screws, bolts, nuts, screw hooks, rivets, cotters, cotter pins, washers and similar articles, of aluminium (excl. staples in strips, plugs, bungs and the like, threaded)"	
"259315"	"25.93.15"	"Wire, rods, tubes, plates, electrodes, coated or cored with flux material"	"831110000080"	"8311 10 00"	"Coated electrodes of base metal, for electric arc-welding"	
"259315"	"25.93.15"	"Wire, rods, tubes, plates, electrodes, coated or cored with flux material"	"831120000080"	"8311 20 00"	"Cored wire of base metal, for electric arc-welding"	
"259315"	"25.93.15"	"Wire, rods, tubes, plates, electrodes, coated or cored with flux material"	"831130000080"	"8311 30 00"	"Coated rods and cored wire, of base metal, for soldering, brazing or welding by flame (excl. wire and rods cored with solder which, excl. the flux material, contains >= 2% by weight of precious metal)"	
"259315"	"25.93.15"	"Wire, rods, tubes, plates, electrodes, coated or cored with flux material"	"831190000080"	"8311 90 00"	"Wire, rods, tubes, plates, electrodes and the like, of base metal or of metal carbides, coated or cored with flux material, for soldering, brazing, welding or deposition of metal or metal carbides, n.e.s., and wire and rods of agglomerated base metal powder, for metal spraying, n.e.s."	
"259316"	"25.93.16"	"Springs and leaves for springs, of iron or steel; copper springs"	"732010110080"	"7320 10 11"	"Laminated leaf-springs and leaves therefor, of iron or steel"	
"259316"	"25.93.16"	"Springs and leaves for springs, of iron or steel; copper springs"	"732020200080"	"7320 20 20"	"Helical springs, of iron or steel, hot-worked (excl. flat spiral springs, clock and watch springs, springs for sticks and handles of umbrellas or parasols, and shock absorbers of Section 17)"	
"259316"	"25.93.16"	"Springs and leaves for springs, of iron or steel; copper springs"	"732090100080"	"7320 90 10"	"Flat spiral springs, of iron or steel"	
"259316"	"25.93.16"	"Springs and leaves for springs, of iron or steel; copper springs"	"741980100080"	"7419 80 10"	"Cloth "incl. endless bands", grill and netting, of copper wire of which the largest cross-sectional dimension <= 6 mm, and expanded metal, of copper (excl. cloth of metal fibres for clothing, lining and similar uses, flux-coated copper fabric for brazing, cloth, grill and netting made into hand sieves or machine parts)"	
"259317"	"25.93.17"	"Chain (except articulated link chain) and parts thereof"	"731520000080"	"7315 20 00"	"Skid chain for motor vehicles, of iron or steel"	
"259317"	"25.93.17"	"Chain (except articulated link chain) and parts thereof"	"731581000080"	"7315 81 00"	"Stud-link of iron or steel"	
"259317"	"25.93.17"	"Chain (except articulated link chain) and parts thereof"	"731582000080"	"7315 82 00"	"Welded link chain of iron or steel (excl. articulated link chain, skid chain and stud-link chain)"	
"259317"	"25.93.17"	"Chain (except articulated link chain) and parts thereof"	"731589000080"	"7315 89 00"	"Chain of iron or steel (excl. articulated link chain, skid chain, stud-link chain, welded link chain and parts thereof; watch chains, necklace chains and the like, cutting and saw chain, skid chain, scraper chain for conveyors, toothed chain for textile machinery and the like, safety devices with chains for securing doors, and measuring chains)"	
"259317"	"25.93.17"	"Chain (except articulated link chain) and parts thereof"	"731590000080"	"7315 90 00"	"Parts of skid chain, stud-link chain and other chains of heading 7315 (excl. articulated link chain)"	
"259318"	"25.93.18"	"Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles for use in the hand, of iron or steel; safety pins and other pins of iron or steel"	"731940000080"	"7319 40 00"	"Safety pins and other pins of iron or steel, n.e.s."	
"259318"	"25.93.18"	"Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles for use in the hand, of iron or steel; safety pins and other pins of iron or steel"	"731990100080"	"7319 90 10"	"Sewing, darning or embroidery needles, for use in the hand, of iron or steel"	
"259411"	"25.94.11"	"Threaded fasteners, of iron or steel"	"731811000080"	"7318 11 00"	"Coach screws of iron or steel"	
"259411"	"25.94.11"	"Threaded fasteners, of iron or steel"	"731812100080"	"7318 12 10"	"Wood screws of stainless steel (excl. coach screws)"	
"259411"	"25.94.11"	"Threaded fasteners, of iron or steel"	"731813000080"	"7318 13 00"	"Screw hooks and screw rings, of iron or steel"	
"259411"	"25.94.11"	"Threaded fasteners, of iron or steel"	"731814100080"	"7318 14 10"	"Self-tapping screws, of stainless steel (excl. wood screws)"	
"259411"	"25.94.11"	"Threaded fasteners, of iron or steel"	"731815200080"	"7318 15 20"	"Screws and bolts, of iron or steel "whether or not with their nuts and washers", for fixing railway track construction material (excl. coach screws)"	
"259411"	"25.94.11"	"Threaded fasteners, of iron or steel"	"731816310080"	"7318 16 31"	"Blind rivet nuts of stainless steel"	
"259411"	"25.94.11"	"Threaded fasteners, of iron or steel"	"731819000080"	"7318 19 00"	"Threaded articles, of iron or steel, n.e.s."	
"259412"	"25.94.12"	"Non-threaded fasteners, of iron or steel"	"731821000080"	"7318 21 00"	"Spring washers and other lock washers, of iron or steel"	
"259412"	"25.94.12"	"Non-threaded fasteners, of iron or steel"	"731822000080"	"7318 22 00"	"Washers of iron or steel (excl. spring washers and other lock washers)"	
"259412"	"25.94.12"	"Non-threaded fasteners, of iron or steel"	"731823000080"	"7318 23 00"	"Rivets of iron or steel (excl. tubular and bifurcated rivets for particular uses)"	
"259412"	"25.94.12"	"Non-threaded fasteners, of iron or steel"	"731824000080"	"7318 24 00"	"Cotters and cotter pins, of iron or steel"	
"259412"	"25.94.12"	"Non-threaded fasteners, of iron or steel"	"731829000080"	"7318 29 00"	"Non-threaded articles, of iron or steel"	
"259413"	"25.94.13"	"Non-threaded and threaded fasteners, of copper"	"741521000080"	"7415 21 00"	"Washers, "incl. spring washers and spring lock washers", of copper"	
"259413"	"25.94.13"	"Non-threaded and threaded fasteners, of copper"	"741529000080"	"7415 29 00"	"Rivets, cotters, cotter pins and the like, not threaded, of copper (excl. spring washers and spring lock washers)"	
"259413"	"25.94.13"	"Non-threaded and threaded fasteners, of copper"	"741533000080"	"7415 33 00"	"Screws, bolts, nuts and similar articles, threaded, of copper (other than screw hooks, ring- and eyebolts, lag screws, plugs, bungs and the like, with screw thread)"	
"259413"	"25.94.13"	"Non-threaded and threaded fasteners, of copper"	"741539000080"	"7415 39 00"	"Screw hooks, screw rings and the like, threaded, of copper (excl. standard screws and bolts and nuts)"	
"259911"	"25.99.11"	"Sinks, wash-basins, baths and other sanitary ware, and parts thereof, of iron, steel, copper or aluminium"	"732410000080"	"7324 10 00"	"Sinks and washbasins, of stainless steel"	
"259911"	"25.99.11"	"Sinks, wash-basins, baths and other sanitary ware, and parts thereof, of iron, steel, copper or aluminium"	"732421000080"	"7324 21 00"	"Baths of cast iron, whether or not enamelled"	
"259911"	"25.99.11"	"Sinks, wash-basins, baths and other sanitary ware, and parts thereof, of iron, steel, copper or aluminium"	"732429000080"	"7324 29 00"	"Baths of steel sheet"	
"259911"	"25.99.11"	"Sinks, wash-basins, baths and other sanitary ware, and parts thereof, of iron, steel, copper or aluminium"	"732490000080"	"7324 90 00"	"Sanitary ware, incl. parts thereof (excl. cans, boxes and similar containers of heading 7310, small wall cabinets for medical supplies or toiletries and other furniture of chapter 94, and fittings, complete sinks and washbasins, of stainless steel, complete baths and fittings)"	
"259911"	"25.99.11"	"Sinks, wash-basins, baths and other sanitary ware, and parts thereof, of iron, steel, copper or aluminium"	"741820000080"	"7418 20 00"	"Sanitary ware and parts thereof, of copper (excl. cans, boxes and similar containers of heading 7419, and fittings)"	
"259911"	"25.99.11"	"Sinks, wash-basins, baths and other sanitary ware, and parts thereof, of iron, steel, copper or aluminium"	"761520000080"	"7615 20 00"	"Sanitary ware and parts thereof, of aluminium (excl. cans, boxes and similar containers of heading 7612, and fittings)"	
"259912"	"25.99.12"	"Table, kitchen or household articles and parts thereof, of iron, steel, copper or aluminium"	"732310000080"	"7323 10 00"	"Iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel"	
"259912"	"25.99.12"	"Table, kitchen or household articles and parts thereof, of iron, steel, copper or aluminium"	"732391000080"	"7323 91 00"	"Table, kitchen or other household articles, and parts thereof, of cast iron, not enamelled (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware)"	
"259912"	"25.99.12"	"Table, kitchen or household articles and parts thereof, of iron, steel, copper or aluminium"	"732392000080"	"7323 92 00"	"Table, kitchen or other household articles, and parts thereof, of cast iron, enamelled (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware)"	
"259912"	"25.99.12"	"Table, kitchen or household articles and parts thereof, of iron, steel, copper or aluminium"	"732393000080"	"7323 93 00"	"Table, kitchen or other household articles, and parts thereof, of stainless steel (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware)"	
